US-2017-121251,FUR-BO-10001918,257.57,2,0.2,-28.98
US-2017-121251,TEC-PH-10004896,119.96,4,0,33.59
CA-2014-151078,OFF-ST-10001328,49.63,4,0.2,4.96
US-2016-100839,FUR-TA-10004575,727.45,5,0.5,-465.57
US-2016-100839,FUR-FU-10001617,24.96,3,0.2,4.37
US-2017-116659,TEC-PH-10002824,370.78,3,0.4,-92.7
CA-2017-118857,FUR-FU-10004460,196.45,5,0,70.72
CA-2015-127110,OFF-PA-10003309,31.1,6,0.2,10.89
CA-2015-127110,OFF-ST-10002554,78.26,2,0.2,-17.61
CA-2016-148201,OFF-PA-10000019,6.48,1,0,3.11
CA-2014-116932,OFF-AR-10002067,99.2,5,0,25.79
CA-2014-116932,FUR-CH-10001215,801.57,2,0.2,50.1
CA-2014-116932,FUR-TA-10004175,272.85,1,0.2,27.28
CA-2017-142888,FUR-TA-10004767,70.98,1,0,20.58
CA-2014-147914,OFF-PA-10001685,16.22,2,0.2,5.88
US-2016-112977,FUR-BO-10003272,176.78,1,0.2,-22.1
CA-2017-112039,TEC-PH-10000984,470.38,3,0.2,47.04
CA-2017-118885,FUR-CH-10002880,393.57,4,0.2,-44.28
CA-2017-118885,TEC-PH-10002563,302.38,3,0.2,22.68
US-2017-166611,OFF-BI-10001191,68.74,9,0.7,-48.12
CA-2015-109512,OFF-EN-10002621,29.34,3,0,14.67
CA-2015-109512,FUR-CH-10001146,383.61,7,0.1,63.93
CA-2015-109512,OFF-ST-10000689,563.4,4,0,67.61
CA-2016-118570,OFF-PA-10001289,217.06,7,0.2,78.68
CA-2017-154718,OFF-LA-10003714,6,2,0.2,2.1
CA-2016-147578,FUR-FU-10001889,31.56,3,0,10.41
CA-2014-140165,OFF-FA-10002815,7.1,2,0.2,2.4
CA-2014-140165,OFF-BI-10004519,398.35,8,0.7,-331.96
CA-2014-142587,OFF-AP-10004708,121.79,4,0.2,13.7
CA-2014-142587,FUR-TA-10000617,409.59,3,0.4,-122.88
CA-2014-157623,OFF-PA-10001204,10.56,2,0,4.75
CA-2014-157623,OFF-AR-10003723,3.38,1,0,1.25
CA-2017-145310,OFF-EN-10002621,7.82,1,0.2,2.93
CA-2016-100083,OFF-PA-10000241,24.78,1,0.2,7.75
US-2017-108063,OFF-AR-10001446,34.65,3,0,10.4
CA-2015-109197,OFF-BI-10004632,487.98,2,0.2,152.5
CA-2017-141789,OFF-BI-10001359,1793.98,2,0,843.17
CA-2014-169775,OFF-EN-10001749,29.81,2,0.2,10.81
CA-2014-169775,OFF-BI-10004390,505.18,4,0.7,-336.78
CA-2014-169775,FUR-TA-10001857,174.06,3,0.45,-110.76
CA-2016-140543,OFF-ST-10000563,191.88,6,0,19.19
CA-2016-151141,TEC-PH-10004924,14.78,2,0,3.99
CA-2017-167094,OFF-PA-10003953,5.18,1,0.2,1.81
CA-2017-167094,FUR-CH-10000155,478.48,2,0.2,47.85
CA-2017-167094,TEC-AC-10003116,28.4,2,0.2,6.75
CA-2017-154410,OFF-ST-10002743,909.12,8,0,9.09
US-2016-150567,OFF-BI-10001757,2.95,2,0.7,-2.16
US-2016-150567,OFF-BI-10000069,27.02,6,0.7,-21.61
CA-2015-157959,FUR-FU-10004093,136.92,4,0,41.08
CA-2017-105886,FUR-FU-10001037,18.96,2,0,8.53
CA-2016-105963,TEC-AC-10003832,99.39,3,0,40.75
CA-2017-121503,OFF-PA-10001878,273.9,7,0.2,92.44
CA-2017-121503,TEC-MA-10003674,597.13,3,0.4,49.76
CA-2014-103366,TEC-AC-10003628,149.95,5,0,65.98
CA-2017-124597,OFF-LA-10003190,4.61,2,0.2,1.67
CA-2017-124597,OFF-AR-10002280,15.53,3,0.2,4.85
CA-2017-124597,OFF-LA-10001569,11.95,3,0.2,3.88
CA-2015-105634,OFF-AR-10001573,11.65,5,0,3.38
CA-2015-123673,TEC-PH-10001809,299.9,2,0,74.98
US-2017-111423,OFF-BI-10003091,895.92,5,0.2,302.37
US-2017-111423,FUR-CH-10003981,462.56,2,0.1,97.65
CA-2015-125178,OFF-ST-10002562,15.01,2,0.2,1.5
CA-2016-156685,TEC-PH-10004345,863.64,9,0.2,107.96
CA-2016-156685,OFF-AR-10000588,47.62,3,0.2,3.57
CA-2017-126865,OFF-PA-10003039,92.94,3,0,41.82
CA-2017-102834,TEC-AC-10001908,199.98,2,0,69.99
US-2016-139710,TEC-PH-10001198,177.48,3,0.2,19.97
CA-2017-121538,OFF-PA-10004071,88.77,2,0.2,31.07
US-2017-101539,OFF-PA-10001972,6.48,1,0,3.11
US-2017-101539,OFF-ST-10004180,46.51,1,0,1.86
US-2017-101539,TEC-PH-10004165,659.98,3,0.2,49.5
CA-2016-152121,TEC-PH-10002483,271.99,1,0.2,23.8
CA-2017-161200,FUR-BO-10000468,145.74,3,0,23.32
CA-2017-161200,FUR-FU-10001706,15.4,5,0,7.39
CA-2017-101245,OFF-PA-10003129,244.55,5,0,114.94
CA-2017-101245,TEC-AC-10001284,166.16,8,0,59.82
CA-2015-141768,FUR-FU-10002268,14.73,3,0,4.86
CA-2016-112109,OFF-BI-10002082,19.97,2,0.7,-13.31
CA-2016-112109,OFF-ST-10001505,33.49,7,0.2,-1.26
CA-2016-112109,OFF-BI-10001634,8.74,4,0.7,-6.12
CA-2016-112109,FUR-CH-10004287,662.88,3,0.2,74.57
CA-2017-144064,OFF-LA-10004544,47.36,4,0.2,17.76
CA-2017-144064,OFF-ST-10004507,27.44,2,0.2,2.4
CA-2017-144064,OFF-BI-10002012,3.24,9,0.8,-5.18
CA-2016-108581,TEC-AC-10001109,95.97,4,0.2,26.39
CA-2016-108581,OFF-PA-10000809,10.37,2,0.2,3.63
CA-2017-157987,OFF-AR-10000658,23.1,2,0,6.47
CA-2017-157987,FUR-FU-10001196,11.54,2,0,3.46
CA-2017-157987,FUR-TA-10001889,254.53,1,0.4,-93.33
CA-2017-157987,OFF-AP-10000358,12.98,1,0,3.76
CA-2017-157987,OFF-BI-10004970,26.43,8,0.2,8.92
CA-2017-157987,TEC-PH-10003885,197.97,3,0,57.41
CA-2017-157987,OFF-LA-10001641,18.9,6,0,9.07
CA-2017-157987,FUR-CH-10003379,1282.41,5,0.1,213.74
CA-2017-157987,OFF-AR-10004582,4.92,3,0,2.21
CA-2017-157987,TEC-AC-10002842,238,2,0,38.08
CA-2017-157987,TEC-AC-10000109,167.97,3,0,40.31
CA-2017-157987,OFF-PA-10003893,17.12,4,0,7.7
CA-2017-110905,OFF-BI-10003669,16.2,3,0,7.78
CA-2017-110905,OFF-AP-10004785,33.99,3,0,14.62
CA-2017-110905,TEC-AC-10003023,296.85,5,0,53.43
CA-2017-110905,TEC-AC-10002217,112.8,6,0,6.77
CA-2017-110905,OFF-BI-10002954,13.71,3,0,6.58
CA-2017-110905,OFF-PA-10002586,24.9,5,0,11.7
CA-2017-110905,OFF-ST-10000025,286.29,3,0,17.18
CA-2017-110905,OFF-AP-10003281,24.18,2,0,7.25
CA-2017-165841,TEC-PH-10002103,281.97,3,0,78.95
CA-2017-165841,OFF-SU-10000898,69.5,5,0,20.16
CA-2017-165841,OFF-PA-10001144,166.44,3,0,79.89
CA-2017-117485,TEC-AC-10004659,291.96,4,0,102.19
CA-2017-140242,OFF-AR-10004752,6.41,3,0.2,0.64
CA-2017-140242,TEC-AC-10004659,408.74,7,0.2,76.64
CA-2014-148950,OFF-BI-10001249,5.1,4,0.8,-8.68
CA-2014-148950,OFF-FA-10003059,2.9,2,0.2,0.47
CA-2014-148950,TEC-AC-10002718,35.02,3,0.2,-2.19
CA-2014-110408,OFF-ST-10001522,275.97,3,0,11.04
CA-2014-110408,TEC-PH-10002352,1394.95,5,0,362.69
CA-2014-110408,FUR-CH-10003774,545.88,6,0,70.96
CA-2015-109939,OFF-AR-10000127,5.25,2,0.2,0.59
CA-2016-112669,FUR-CH-10004086,933.54,4,0.2,105.02
CA-2016-112669,OFF-ST-10001228,42.98,4,0.2,4.3
CA-2015-119592,OFF-BI-10004187,3.76,2,0,1.8
CA-2014-122749,TEC-PH-10003811,479.96,4,0,134.39
CA-2014-164721,OFF-AP-10000240,320.88,6,0,93.06
CA-2014-164721,FUR-FU-10001940,23.88,3,0,10.51
CA-2014-164721,OFF-PA-10000575,26.76,4,0,12.31
CA-2016-147417,TEC-CO-10001449,1439.98,4,0.4,192
CA-2015-127509,OFF-BI-10002393,17.22,3,0,7.92
CA-2015-127509,FUR-TA-10002855,1024.38,7,0,215.12
CA-2015-127509,OFF-EN-10000781,26.22,3,0,12.32
CA-2015-127509,OFF-PA-10002160,17.34,3,0,8.5
CA-2017-111374,OFF-BI-10004970,4.96,4,0.7,-3.8
CA-2017-133648,OFF-LA-10003923,71.04,6,0.2,26.64
CA-2017-133648,OFF-AR-10002257,5.34,2,0.2,0.73
CA-2017-133648,OFF-FA-10004395,11.3,3,0.2,-2.12
US-2017-147221,OFF-AP-10002534,294.62,5,0.8,-766.01
US-2017-147221,FUR-FU-10004020,8.75,4,0.6,-3.72
CA-2014-131905,OFF-LA-10002787,15,4,0,7.2
CA-2014-131905,TEC-PH-10003645,161.61,1,0,42.02
CA-2014-131905,TEC-PH-10001615,144.95,5,0,42.04
CA-2017-166128,TEC-AC-10001767,199.95,5,0,21.99
CA-2017-166128,OFF-AR-10001221,41.86,7,0,14.23
CA-2017-163510,OFF-ST-10000563,95.94,3,0,9.59
CA-2017-163510,FUR-CH-10001146,304.45,5,0,76.11
US-2017-143028,OFF-BI-10004738,11.36,3,0.8,-17.05
CA-2014-111150,OFF-AR-10000034,29.68,7,0,11.58
CA-2014-111150,TEC-AC-10000290,47.53,7,0,16.16
CA-2017-165386,FUR-BO-10003034,183.37,2,0.3,-36.67
CA-2014-116407,OFF-AR-10001315,4.22,3,0.2,0.48
CA-2014-116407,OFF-AP-10002118,333.06,2,0.2,29.14
CA-2014-116407,OFF-PA-10002137,24.9,4,0.2,7.78
CA-2015-155761,TEC-AC-10001606,159.98,2,0.2,36
CA-2015-155761,OFF-ST-10000943,46.34,3,0.2,4.63
CA-2016-145905,FUR-CH-10001854,350.98,1,0,84.24
CA-2016-145905,OFF-PA-10000533,13.08,2,0,6.02
CA-2016-145905,OFF-ST-10003716,900.08,4,0,117.01
CA-2015-113110,OFF-BI-10000088,17.57,2,0.2,6.37
CA-2015-113110,OFF-LA-10000240,14.62,2,0,6.87
CA-2015-113110,OFF-SU-10001165,33.36,4,0,8.67
CA-2015-113110,OFF-PA-10002749,40.14,6,0,19.67
CA-2016-168354,OFF-ST-10001490,1606.23,9,0,481.87
CA-2016-168354,OFF-PA-10002377,17.04,3,0,7.67
CA-2016-168354,OFF-BI-10004826,49.53,3,0,23.77
CA-2016-168354,FUR-CH-10004675,872.32,4,0,244.25
US-2017-111241,OFF-BI-10002867,239.12,5,0.2,77.71
CA-2015-114237,FUR-BO-10004409,141.96,2,0,39.75
CA-2016-113516,OFF-BI-10002225,33.02,2,0.2,11.56
CA-2016-113516,OFF-BI-10001989,67.14,4,0.2,23.5
CA-2015-117961,OFF-BI-10000343,14.73,3,0,6.92
CA-2015-117961,OFF-ST-10001172,104.9,5,0,25.18
CA-2015-117961,OFF-BI-10003707,61.04,4,0,30.52
CA-2015-117961,OFF-PA-10001274,10.95,3,0,5.15
CA-2016-128923,OFF-PA-10002250,9.39,2,0.2,3.29
CA-2016-128923,OFF-AR-10000475,9.33,1,0.2,0.82
CA-2017-162481,OFF-BI-10002976,8.26,2,0,3.88
CA-2017-162481,FUR-CH-10003061,269.97,3,0,51.29
CA-2015-119214,OFF-PA-10002893,29.04,3,0,13.94
CA-2015-119214,OFF-LA-10003077,14.62,2,0,6.87
CA-2015-122287,OFF-PA-10001661,11.95,3,0.2,4.33
CA-2015-122287,OFF-BI-10004656,4.54,7,0.7,-3.33
CA-2015-122287,OFF-BI-10003707,9.16,2,0.7,-6.1
CA-2015-122287,FUR-FU-10004973,75.36,5,0.2,20.72
CA-2015-104493,OFF-BI-10004817,57.5,6,0.2,20.13
US-2017-158946,OFF-AR-10001860,38.86,7,0.2,7.77
CA-2014-129168,OFF-PA-10001639,15.55,3,0.2,5.44
CA-2016-131835,OFF-AP-10004487,162.64,2,0,45.54
CA-2016-131835,TEC-PH-10001760,597,3,0,280.59
CA-2016-131835,OFF-PA-10004071,55.48,1,0,26.63
CA-2015-142237,FUR-FU-10004848,289.8,7,0.2,36.23
CA-2015-142237,OFF-BI-10004022,2.5,3,0.7,-2
CA-2015-142237,OFF-BI-10003669,6.48,4,0.7,-4.75
CA-2015-142237,FUR-CH-10003833,341.49,8,0.3,-73.18
CA-2015-142237,OFF-AR-10003732,11.12,5,0.2,0.83
CA-2015-142237,FUR-FU-10003142,25.34,6,0.2,3.48
CA-2016-136434,FUR-FU-10001196,17.31,3,0,5.19
CA-2017-120376,TEC-AC-10001114,199.95,5,0,63.98
CA-2017-120376,FUR-CH-10002335,1586.69,7,0,412.54
CA-2017-120376,TEC-AC-10000844,84.99,1,0,30.6
CA-2017-120376,FUR-TA-10004534,411.8,2,0,70.01
CA-2014-106439,OFF-FA-10002975,11.34,3,0,5.22
CA-2014-106439,OFF-ST-10003996,80.3,5,0,20.88
CA-2014-106439,OFF-BI-10002571,15.97,2,0.2,5.39
CA-2014-106439,OFF-PA-10000477,64.74,13,0,30.43
CA-2014-106439,OFF-BI-10004209,19.3,3,0.2,6.03
CA-2014-106439,OFF-ST-10001963,405.64,4,0,12.17
CA-2014-106439,FUR-CH-10003833,146.35,3,0.2,-9.15
CA-2014-106439,TEC-AC-10004568,251.91,9,0,47.86
CA-2014-106439,OFF-AR-10001419,12.39,3,0,3.72
CA-2015-133452,TEC-AC-10002800,199.96,4,0,69.99
CA-2015-133452,FUR-TA-10003954,710.83,3,0.2,-97.74
CA-2016-146521,OFF-BI-10000301,1.94,1,0.7,-1.29
US-2017-110996,FUR-CH-10003956,283.92,5,0.2,-46.14
CA-2016-129693,OFF-BI-10002954,7.31,2,0.2,2.56
CA-2017-122504,TEC-AC-10003289,59.97,3,0,13.79
CA-2017-122504,TEC-PH-10002468,761.54,7,0.2,66.64
CA-2014-131051,FUR-FU-10001861,58.2,3,0,28.52
CA-2017-140676,OFF-PA-10004082,39.9,5,0,19.95
CA-2017-140676,OFF-AP-10000358,90.86,7,0,26.35
CA-2017-140676,OFF-PA-10004243,94.85,5,0,45.53
CA-2015-120103,OFF-PA-10001295,106.23,7,0.2,37.18
CA-2015-120103,TEC-PH-10002170,111.98,2,0.2,11.2
CA-2015-120103,FUR-FU-10002885,7.71,2,0.2,1.74
CA-2017-104647,OFF-PA-10002870,37.44,6,0,16.85
CA-2014-110352,OFF-LA-10003923,23.68,2,0.2,8.88
CA-2016-140501,OFF-LA-10003510,122.12,4,0,56.18
CA-2016-140501,OFF-LA-10000248,18.45,5,0,8.67
CA-2016-140501,OFF-ST-10000060,324.9,5,0,38.99
CA-2016-140501,OFF-PA-10003129,146.73,3,0,68.96
CA-2016-140501,OFF-FA-10004076,3.96,2,0,1.47
CA-2015-139290,OFF-LA-10004008,5.76,2,0,2.65
CA-2017-166142,OFF-BI-10004094,26.55,3,0,13.01
CA-2017-166142,FUR-TA-10004607,310.44,3,0.3,-48.78
CA-2014-145926,FUR-CH-10004289,479.9,5,0,81.58
CA-2015-149678,OFF-SU-10004498,12.88,1,0,0.39
US-2015-164357,OFF-AR-10001177,13.12,5,0.2,1.48
US-2016-146570,OFF-BI-10001718,511.84,8,0,240.56
US-2016-146570,OFF-AR-10004602,91.96,4,0,25.75
US-2016-146570,OFF-AR-10003856,8.34,3,0,2.17
CA-2017-124401,OFF-ST-10000649,37.68,3,0.2,2.36
CA-2017-124401,TEC-AC-10002926,279.94,7,0.2,80.48
US-2014-140116,OFF-ST-10000078,636.41,3,0.2,-15.91
US-2014-140116,OFF-AR-10001044,83.17,4,0.2,9.36
CA-2014-123295,FUR-CH-10002372,259.14,4,0.2,-25.91
CA-2017-167101,OFF-PA-10000357,221.92,4,0,106.52
CA-2017-167101,TEC-AC-10001266,26,2,0,11.7
US-2014-167633,OFF-PA-10004888,15.55,3,0.2,5.44
US-2014-152723,OFF-BI-10003460,0.88,1,0.8,-1.4
CA-2015-164882,OFF-PA-10000157,19.98,1,0,9.39
CA-2015-164882,OFF-BI-10004519,398.35,3,0.2,124.49
CA-2015-164882,OFF-AR-10004272,5.04,3,0,1.26
CA-2015-164882,OFF-FA-10000585,17.45,5,0,8.03
CA-2015-164882,FUR-CH-10004218,323.14,4,0.2,20.2
CA-2015-164882,OFF-SU-10004231,29.7,3,0,8.02
CA-2015-164882,TEC-PH-10001578,1295.84,4,0.2,145.78
CA-2015-164882,OFF-ST-10003638,46.84,2,0,12.65
CA-2015-164882,FUR-BO-10002213,425.83,1,0.15,20.04
CA-2015-159786,FUR-TA-10001307,209.67,1,0.4,-13.98
CA-2016-130267,OFF-PA-10002222,159.88,7,0,73.54
CA-2017-155460,OFF-PA-10002479,5.28,1,0,2.38
CA-2017-155460,OFF-BI-10003091,895.92,5,0.2,302.37
US-2017-168690,OFF-BI-10000145,2.81,3,0.7,-1.97
CA-2017-158246,FUR-CH-10003061,215.98,3,0.2,-2.7
CA-2017-167381,FUR-BO-10001972,241.96,2,0,41.13
CA-2017-167381,OFF-LA-10000134,27.72,9,0,13.31
CA-2017-144862,OFF-EN-10003040,104.68,5,0.2,35.33
CA-2017-144862,TEC-PH-10000923,62.96,7,0.4,9.44
CA-2014-126032,TEC-AC-10000158,86.38,3,0.2,1.08
CA-2015-134859,FUR-FU-10003623,64.94,3,0.2,6.49
CA-2015-134859,OFF-PA-10001293,20.74,4,0.2,7.26
US-2014-114188,OFF-AP-10000124,33.28,4,0,9.32
US-2014-114188,OFF-AR-10004511,38.52,9,0,11.94
US-2014-114188,FUR-FU-10000076,139.86,7,0,60.14
CA-2015-156524,OFF-PA-10003883,19.65,3,0,9.04
CA-2015-122210,OFF-BI-10003656,152.99,3,0.7,-122.39
CA-2015-122210,OFF-FA-10000053,10.58,7,0.2,-2.38
CA-2015-122210,TEC-PH-10002807,94.92,4,0.4,15.82
CA-2015-156377,FUR-FU-10002364,14.76,5,0.6,-11.44
CA-2015-156377,OFF-BI-10002954,3.66,4,0.8,-5.85
US-2017-157896,OFF-PA-10004092,146.82,3,0,73.41
CA-2014-159520,OFF-BI-10003982,149.54,9,0.2,50.47
CA-2014-159520,OFF-SU-10001664,17.14,2,0,4.46
CA-2014-159520,FUR-TA-10003238,991.76,3,0.4,-347.12
CA-2016-155481,OFF-PA-10004675,30.48,6,0.2,9.91
CA-2016-155481,TEC-PH-10002293,23.99,2,0.4,-4.8
CA-2016-155481,OFF-FA-10002780,16.69,7,0.2,5.42
US-2016-152051,FUR-CH-10002965,422.06,3,0.3,-18.09
US-2016-152051,OFF-BI-10004781,38.09,4,0.7,-27.93
US-2016-152051,OFF-ST-10001713,254.35,6,0.2,-50.87
CA-2014-141607,FUR-FU-10003975,43.31,1,0,4.33
CA-2017-102771,TEC-PH-10001536,84.95,5,0,22.09
US-2017-139969,FUR-CH-10001973,233.06,3,0.3,-53.27
CA-2014-167360,TEC-AC-10001772,111.79,7,0,43.6
CA-2015-123505,OFF-PA-10002586,14.94,3,0,7.02
CA-2016-117282,OFF-BI-10004094,14.16,2,0.2,5.13
US-2016-120460,FUR-FU-10004973,22.61,3,0.6,-10.17
CA-2016-111115,OFF-FA-10000624,21.48,6,0,10.74
CA-2014-124646,OFF-ST-10001097,501.81,3,0,0
CA-2014-124646,OFF-ST-10001469,161.94,3,0,9.72
CA-2017-148166,OFF-AR-10004956,17.86,4,0.2,2.01
CA-2016-159737,OFF-BI-10004236,8.81,3,0.8,-14.97
CA-2016-141019,FUR-FU-10002937,79.38,1,0.2,29.77
CA-2016-101938,OFF-AR-10003696,34.58,1,0,10.03
CA-2017-166296,OFF-PA-10004359,314.55,3,0,150.98
CA-2016-154018,TEC-AC-10002402,191.98,3,0.2,24
CA-2016-154018,OFF-PA-10000551,8.29,2,0.2,3
CA-2016-154018,FUR-FU-10003394,139.92,5,0.6,-150.41
CA-2016-154018,OFF-AR-10002067,15.87,1,0.2,1.19
CA-2016-154018,OFF-BI-10004140,6.29,7,0.8,-11
CA-2017-117870,OFF-AR-10004078,14.02,3,0.2,1.75
CA-2017-117870,TEC-AC-10000927,71.98,3,0.2,-9
CA-2017-117870,TEC-PH-10003931,107.98,3,0.4,-27
US-2017-137491,FUR-CH-10004675,305.31,2,0.3,-8.72
CA-2014-152296,OFF-BI-10004506,19.75,3,0.2,6.91
CA-2016-112025,OFF-BI-10002353,9.26,3,0.8,-13.9
CA-2015-132507,OFF-ST-10000943,61.79,4,0.2,6.18
CA-2016-125738,OFF-PA-10000740,45.68,2,0,21.01
CA-2016-125738,OFF-PA-10003001,60.12,9,0,28.86
CA-2016-125738,OFF-BI-10001628,41.72,5,0.2,13.04
CA-2016-125738,OFF-PA-10001509,71.6,8,0,32.94
CA-2016-128818,OFF-BI-10000309,85.23,7,0.2,30.9
CA-2016-128818,OFF-LA-10003923,44.4,3,0,22.2
CA-2016-128818,FUR-CH-10002084,442.76,4,0.1,59.04
CA-2016-128818,TEC-MA-10000488,3999.95,5,0,1159.99
CA-2016-128818,TEC-AC-10001767,199.95,5,0,21.99
CA-2016-128818,FUR-FU-10001940,63.68,8,0,28.02
CA-2017-124576,OFF-BI-10002735,54.9,2,0.2,18.53
CA-2016-101378,TEC-AC-10002345,29,2,0,7.25
CA-2017-143063,OFF-EN-10003134,70.08,6,0,35.04
CA-2017-143063,FUR-FU-10003708,121.3,2,0,25.47
CA-2017-143063,TEC-PH-10003645,1454.49,9,0,378.17
CA-2016-118913,OFF-AP-10000692,60.81,3,0,17.03
CA-2016-128412,OFF-BI-10001718,153.55,3,0.2,51.82
CA-2016-128412,OFF-AP-10002082,65.34,3,0,22.87
CA-2016-128412,OFF-PA-10001125,123.92,4,0,55.76
CA-2016-128412,OFF-AP-10000252,35.1,3,0,12.29
CA-2016-128412,TEC-AC-10003038,44.75,5,0,8.5
CA-2016-136483,OFF-AR-10000940,4.7,2,0.2,0.41
CA-2014-163013,OFF-AR-10001954,14.67,3,0,3.96
CA-2015-135363,OFF-PA-10003177,15.55,3,0.2,5.44
CA-2015-135363,OFF-PA-10000533,5.23,1,0.2,1.7
US-2014-165659,FUR-FU-10001935,22.2,6,0,9.1
US-2014-165659,TEC-PH-10002563,881.93,7,0,229.3
CA-2015-138002,OFF-BI-10002160,6.1,2,0.2,2.13
CA-2015-138002,FUR-FU-10004748,191.82,3,0,74.81
CA-2015-128860,FUR-FU-10001473,20.1,1,0.2,1.76
CA-2016-164350,OFF-AR-10000538,67.56,3,0.2,8.45
US-2014-103905,OFF-BI-10001098,29.93,7,0.8,-46.39
US-2014-103905,TEC-PH-10001552,38.27,4,0.2,3.83
CA-2015-129854,OFF-AR-10000390,16.52,4,0,7.6
CA-2014-125556,TEC-PH-10001079,832.93,7,0,233.22
CA-2014-125556,OFF-BI-10003460,43.8,10,0,21.02
CA-2016-162313,OFF-AP-10003842,167.29,6,0.1,29.74
CA-2017-107874,FUR-FU-10003535,27.42,1,0,11.24
CA-2017-129378,OFF-BI-10002012,1.44,1,0.2,0.5
CA-2017-129378,OFF-BI-10001922,61.78,13,0.2,20.85
CA-2017-129378,OFF-AP-10000576,241.96,2,0,60.49
CA-2017-129378,FUR-CH-10000553,108.61,4,0.2,9.5
CA-2014-151953,OFF-AR-10003469,2.82,2,0.2,0.99
CA-2017-130841,OFF-BI-10000145,9.98,4,0.2,3.62
CA-2017-130841,OFF-ST-10001580,14.98,1,0,4.19
CA-2017-130841,TEC-PH-10001817,1145.6,4,0.2,100.24
CA-2015-131884,TEC-PH-10001578,485.94,2,0.4,-89.09
CA-2015-131884,OFF-AR-10004078,37.38,8,0.2,4.67
CA-2015-131884,FUR-CH-10004860,70.69,1,0.3,-24.24
CA-2017-121909,OFF-PA-10003790,54.82,3,0.2,17.82
CA-2016-106383,FUR-BO-10002202,72.29,1,0.7,-98.8
CA-2017-130771,OFF-FA-10003059,2.9,2,0.2,0.47
CA-2017-130771,TEC-PH-10002496,124.79,1,0.2,15.6
CA-2016-139157,FUR-TA-10003238,330.59,1,0.4,-115.71
CA-2014-128055,OFF-BI-10004390,673.57,2,0.2,252.59
CA-2014-128055,OFF-AP-10002765,52.98,2,0,14.83
CA-2017-157091,FUR-FU-10000293,526.45,5,0,31.59
CA-2017-132122,OFF-ST-10003692,228.92,5,0.2,14.31
CA-2015-123232,TEC-PH-10001051,319.97,4,0.2,36
CA-2017-104066,TEC-AC-10001013,205.03,7,0,67.66
CA-2015-145849,OFF-ST-10000025,190.86,2,0,11.45
CA-2015-145849,OFF-AR-10000817,24.32,8,0,8.27
CA-2016-122322,OFF-SU-10000952,44.4,5,0,12.43
CA-2017-166849,FUR-FU-10004597,44.4,2,0.6,-52.17
CA-2016-146633,OFF-BI-10003527,1016.79,1,0.2,381.3
CA-2016-146633,OFF-BI-10002982,38.14,7,0.2,13.35
US-2016-126893,TEC-PH-10004165,494.98,3,0.4,-115.5
CA-2017-103380,OFF-ST-10003442,56.56,2,0,15.27
CA-2017-103380,OFF-AR-10003856,5.56,2,0,1.45
CA-2017-103380,OFF-FA-10004248,9.02,2,0,3.52
CA-2017-103380,OFF-AP-10001492,8.62,1,0,2.24
CA-2017-103380,TEC-PH-10004165,659.98,3,0.2,49.5
CA-2015-116092,OFF-PA-10004285,13.36,2,0,6.41
CA-2015-116092,OFF-BI-10001628,41.72,5,0.2,13.04
CA-2015-116092,OFF-BI-10000546,11.52,5,0.2,4.18
CA-2015-116092,OFF-AP-10001391,541.44,6,0,157.02
CA-2015-116092,OFF-PA-10000477,19.44,3,0,9.33
CA-2016-117849,OFF-PA-10004327,143.7,3,0,68.98
CA-2015-169201,OFF-AP-10000696,43.26,3,0,14.28
CA-2015-169201,OFF-AP-10002082,43.56,2,0,15.25
CA-2016-164091,TEC-PH-10001944,437.85,3,0,131.36
CA-2016-164091,FUR-FU-10004952,109.48,2,0,33.94
CA-2017-105214,FUR-CH-10000015,1212.96,7,0.2,90.97
CA-2017-105214,OFF-PA-10001776,18.54,2,0,8.71
CA-2015-117611,OFF-FA-10002280,5,1,0,2.4
CA-2015-117611,TEC-AC-10002049,371.97,3,0,66.95
US-2015-137960,TEC-AC-10002253,166.24,1,0,24.94
CA-2017-122994,FUR-BO-10004015,359.97,3,0,79.19
CA-2016-131065,TEC-AC-10004145,499.98,2,0,115
CA-2016-131065,OFF-PA-10002479,5.28,1,0,2.38
CA-2016-131065,OFF-BI-10004970,8.26,2,0,3.88
CA-2017-149146,OFF-PA-10003919,7.97,2,0.2,2.69
CA-2017-137470,OFF-PA-10002001,12.96,2,0,6.35
CA-2017-105480,OFF-PA-10002787,6.48,1,0,3.11
CA-2017-105480,OFF-BI-10003291,6.98,1,0.2,2.36
CA-2017-164917,OFF-AR-10004344,47.96,5,0.2,4.2
CA-2015-102036,OFF-ST-10003123,199.74,6,0,47.94
CA-2015-142944,FUR-FU-10000308,435.26,7,0,95.76
CA-2015-142944,TEC-CO-10003763,1119.98,2,0.2,377.99
CA-2014-157882,FUR-TA-10001866,143.43,1,0.2,3.59
CA-2014-157882,FUR-CH-10002774,122.35,3,0.2,13.76
CA-2014-104283,OFF-ST-10004337,306.2,5,0,0
CA-2014-104283,FUR-TA-10001039,85.98,1,0,22.35
CA-2014-104283,TEC-AC-10000109,223.96,4,0,53.75
CA-2017-142622,FUR-CH-10003833,97.57,2,0.2,-6.1
CA-2017-142622,FUR-CH-10004289,614.27,8,0.2,-23.04
CA-2017-142622,FUR-BO-10004467,199.98,2,0,38
CA-2016-132143,OFF-PA-10002713,48.16,7,0,22.15
CA-2015-153108,TEC-PH-10001552,23.92,2,0,6.7
